ID,y
3067,104.177618368
3068,78.7327570792
3069,94.5311007539
3072,115.016233578
3073,112.350446692
3074,94.3760129364
3077,93.6960614827
3082,94.8739832446
3084,96.3240507339
3085,112.432352394
3088,104.205102896
3091,93.6970856572
3092,112.665470337
3093,94.9113758376
3094,103.374611053
3096,112.809270732
3097,93.9898026337
3098,79.031171921
3102,116.038941404
3106,94.0743700957
3109,93.6988218116
3111,93.2361052431
3112,115.661447663
3113,94.7636014277
3115,95.2956533347
3116,111.974966928
3117,94.4805497016
3121,112.181701089
3122,94.2194362399
3123,94.3412900318
3124,104.426912101
3125,94.3211541769
3126,102.885114585
3127,115.683203309
3129,93.8275592192
3130,112.219687143
3132,104.54285729
3134,104.799964431
3135,96.7943327521
3137,79.0306267972
3138,97.8047337838
3140,94.4440583089
3144,112.064672862
3145,94.7467534413
3146,113.471330455
3147,96.9051311128
3148,103.718830393
3149,103.316384034
3150,112.304597107
3151,93.8126598299
3152,94.9251378923
3155,94.4690085375
3156,112.698458446
3159,93.480816309
3161,94.7772538164
3162,103.958008051
3163,95.6022086661
3165,103.384567316
3172,94.3229879912
3173,113.42420921
3176,94.3888025115
3177,103.758167305
3179,112.314203046
3183,94.3557806341
3186,94.5126184349
3187,102.835303129
3189,111.635393842
3190,94.1487534512
3192,115.650151097
3193,94.3509302837
3194,111.922977298
3197,94.366166795
3198,94.6005735461
3200,94.3899756965
3201,116.412674993
3202,94.6177995595
3204,95.5448003299
3205,93.6492916453
3206,112.205306593
3208,103.265873193
3210,103.298939114
3211,94.8424102804
3212,116.278479346
3213,94.5765089804
3214,111.175458083
3216,104.303385801
3219,93.9668371253
3220,110.617364493
3221,94.7802022026
3226,107.381959389
3227,94.7776172763
3228,112.341064171
3229,94.3050405085
3232,79.2753578143
3233,94.5340769561
3234,94.6627579353
3236,94.8354042459
3238,111.342714632
3239,112.41667894
3240,94.090060205
3247,112.092061143
3249,103.678045422
3252,117.485419857
3253,94.834984486
3254,104.288866116
3255,94.4253498859
3256,112.398671957
3257,94.2671250674
3262,94.6645659989
3263,104.184031281
3264,95.1054103793
3266,112.500837958
3267,94.9103810558
3269,94.5679614216
3272,115.736451639
3274,94.3789866539
3275,104.970015189
3277,94.7225611535
3279,95.2158976845
3280,103.78242946
3283,94.6287974182
3285,95.6325854601
3287,94.3269602832
3288,104.138035952
3290,104.283473328
3291,94.4228723269
3298,112.243770221
3299,94.5505538915
3302,111.199217565
3303,94.4757506814
3304,104.596053014
3307,94.0699405577
3309,93.8353119146
3314,79.8668181583
3316,112.260545857
3317,94.4946342197
3319,94.2557231699
3320,112.361023824
3321,94.6608623083
3322,104.090656045
3324,93.4821284213
3326,94.1986130325
3329,112.149340635
3330,93.9028839758
3331,112.612636159
3335,116.317473768
3337,95.0203620541
3338,104.647681909
3339,94.8587433915
3340,112.395792807
3341,94.5988142967
3343,96.1331328558
3346,93.2418335579
3348,94.3388731916
3351,104.175910986
3352,115.85688896
3355,93.7967537587
3356,112.312352638
3358,104.301588506
3359,94.7083886726
3360,112.754392267
3371,112.572814384
3372,94.5896658034
3374,94.9399465181
3377,111.972322075
3378,93.2938262354
3380,103.612126723
3382,95.638710524
3386,94.5377443938
3389,111.946103997
3391,103.113703373
3393,95.260137308
3394,103.199233738
3395,94.3634405513
3397,111.470001231
3398,95.0150846046
3399,79.1527299973
3400,94.5283112438
3404,103.481488271
3407,111.98912475
3409,104.631660851
3419,94.7046328775
3421,94.3959681471
3425,94.804248401
3427,78.8932583723
3428,115.742357348
3429,111.705926692
3431,93.8550633587
3435,94.0153887378
3436,112.452207241
3439,94.6361087627
3441,96.5697204264
3442,115.742273182
3443,94.6634778435
3444,103.352279997
3445,94.4202098206
3446,111.021286426
3449,94.0727209799
3453,94.1475661523
3457,94.5672126525
3460,103.931290539
3461,94.8406008414
3462,94.1417230523
3464,103.876414117
3465,78.7272804468
3466,94.83301659
3467,103.747596643
3468,94.791135163
3469,104.432150582
3470,103.345632449
3472,111.384146896
3473,94.2693383362
3475,93.642178375
3476,111.944154264
3478,103.807148526
3479,94.4647433814
3483,94.2080949937
3484,103.27886651
3485,95.0138825557
3487,94.186600861
3488,111.983770232
3496,113.83466172
3497,94.5959302214
3499,95.0729442831
3500,78.741488213
3501,94.5874000989
3504,94.1857833002
3508,105.118083489
3511,94.2020721915
3512,112.607317615
3515,93.9094595089
3517,94.3379135599
3518,103.133922072
3526,112.309805207
3528,116.40029435
3529,94.230470774
3530,113.559712495
3531,94.139168311
3532,111.896481673
3533,94.3205126661
3534,94.5264054973
3535,78.7545816272
3536,94.1008337551
3537,112.024109803
3538,94.198486995
3539,112.468527963
3540,104.322758267
3545,111.729322939
3546,93.4599655306
3550,104.409696134
3551,94.5231599843
3553,96.9721105228
3554,103.930725419
3557,94.4087914699
3558,112.278469637
3559,94.0176315694
3561,94.2549511991
3562,111.526733265
3563,94.454184343
3564,104.138276384
3565,94.4148344609
3567,94.0983603669
3571,104.133435694
3572,94.8279321047
3574,94.9179564977
3576,94.1080316593
3577,111.657383731
3578,94.584617846
3579,94.1467328008
3583,94.6401474739
3585,94.8823909775
3586,103.609449058
3587,112.178937687
3593,94.4307038095
3594,111.618813306
3595,94.3894854311
3599,94.4219501658
3600,104.233777157
3601,111.336084372
3602,94.010560008
3604,95.4623933516
3609,116.440350614
3610,112.58269193
3612,111.476082006
3614,112.869377189
3615,94.3510985865
3617,95.2439636209
3618,112.063890783
3619,111.995670955
3620,112.097905859
3621,94.2755543973
3625,94.0214490625
3626,103.191330932
3630,103.231361206
3631,94.3957308385
3632,104.474189677
3633,94.4875895511
3634,112.548978308
3637,94.4996202753
3639,94.2063881601
3640,112.388595252
3641,94.1601928494
3644,112.551923699
3645,94.1559719401
3646,93.8076138582
3647,94.3117850283
3648,111.677613946
3653,112.227163032
3654,96.1127940807
3655,112.226616951
3659,103.706821456
3660,94.7928908124
3662,112.345878404
3666,94.0586326396
3668,94.5910376024
3671,94.3392827878
3673,94.2220212004
3674,112.025605508
3675,94.1526317771
3681,94.4705571742
3682,112.234434976
3686,111.226072
3687,94.0522852965
3692,79.3733560234
3695,112.143597544
3696,94.1033582039
3699,111.735939236
3705,113.451830837
3707,79.2298805453
3708,94.5253771834
3709,112.426426585
3710,94.2578303116
3712,94.6511337115
3715,112.235014781
3716,94.1518219501
3720,113.58128294
3722,79.2297903666
3726,94.4801324896
3728,94.2202055071
3729,112.519583995
3731,103.725431567
3735,111.974313173
3736,94.4585247586
3739,103.265178394
3741,111.47593971
3743,102.67517637
3744,94.6834886436
3745,112.535089246
3746,94.2965691285
3751,94.1198109804
3753,94.3900943826
3760,112.921339041
3761,94.2938191867
3762,112.288445853
3763,94.3591754411
3765,94.2215150591
3768,112.90859294
3769,94.454148969
3770,104.262062303
3773,112.168039188
3774,95.1459386664
3776,95.4021129458
3778,94.1149590925
3779,112.258831286
3780,94.3063013318
3781,112.305662917
3782,94.5320043301
3783,111.642523469
3784,94.516311822
3786,94.515912217
3789,113.584850662
3790,95.1550380658
3793,112.676165726
3795,112.274755997
3797,94.1389802432
3798,115.721288338
3800,112.406981491
3804,95.2446810387
3810,94.7433766397
3815,112.329918351
3816,95.2446088958
3818,103.473412493
3824,111.37112067
3828,103.702120267
3830,111.998689562
3831,94.7224559063
3832,78.8529582092
3834,112.294678393
3835,93.7045344319
3836,112.43515464
3838,95.0236700544
3839,116.214315592
3840,113.414203163
3845,94.3601637451
3846,112.034454219
3847,94.3228375891
3849,78.9688368268
3853,111.910035053
3855,104.482882694
3856,94.7595542717
3864,79.4129110393
3865,94.594549113
3866,116.47192284
3867,93.4951881658
3868,112.406572682
3869,94.6989982152
3871,94.1333355622
3875,104.008607856
3876,94.2926418555
3878,94.0599101311
3879,111.955479634
3881,112.406494527
3883,112.326536771
3884,93.3471977797
3886,111.685105214
3890,94.4567781333
3893,111.863945835
3897,104.244716165
3901,94.0853403049
3902,111.525615713
3913,112.472426108
3914,93.8311015241
3916,94.4070132802
3917,112.34689852
3924,105.057862453
3925,94.6103702545
3928,95.8379888897
3929,112.336953941
3932,94.4351459542
3933,104.261203363
3934,79.7404770397
3935,93.7395761089
3936,94.4415503497
3937,111.970224579
3938,93.7614499152
3939,112.425876051
3943,93.6627137597
3944,111.454475168
3945,112.364392235
3946,94.5254713922
3947,111.776893944
3948,94.2815255263
3949,111.430336222
3950,94.5814880769
3951,112.375894502
3952,94.2470230668
3953,111.81520321
3961,114.972611715
3962,94.1298601749
3966,94.4821060824
3967,102.667281795
3968,94.9200466922
3969,112.169653581
3970,94.6223969151
3971,104.408662227
3973,94.6300284766
3974,111.699610363
3975,113.69987472
3977,126.301259034
3979,112.471480006
3985,94.6135423696
3986,103.513730829
3988,112.211637986
3991,94.2032849039
3992,103.730016901
3993,94.3981577501
3994,95.2682588819
3995,112.398561915
4005,112.609980312
4007,93.8492149409
4008,103.002713408
4009,94.8192371547
4010,119.346172793
4011,79.319894813
4012,94.1936930192
4013,105.117485169
4015,112.453616788
4016,111.676427243
4018,112.344033017
4025,94.2712688909
4026,112.660772641
4028,113.042557936
4029,95.1093333032
4031,94.1054649092
4032,112.348465452
4033,94.3862012174
4034,103.537176302
4037,94.4237639055
4038,103.362897698
4039,94.1419681129
4041,94.7617153876
4042,111.811077399
4043,94.7327037265
4044,104.260536041
4045,94.556583977
4046,111.812290909
4047,94.6897743882
4048,104.509276666
4049,96.5119491961
4051,94.1227476941
4052,111.648123673
4058,103.92217978
4062,111.870089904
4064,111.528723038
4067,93.8447648709
4068,78.8478450503
4070,94.2639121636
4072,116.459646568
4074,112.08159613
4075,95.333547342
4076,112.355181824
4077,94.1369477315
4078,112.500120667
4080,104.547978304
4082,112.13161928
4085,94.3188509078
4086,112.198467347
4088,112.660399903
4089,94.76237697
4092,79.0863367813
4094,93.4823933726
4095,111.915889131
4096,94.757846357
4097,102.848699194
4102,95.473792726
4105,129.092199873
4107,112.217547945
4111,94.4256510801
4112,104.866190256
4113,94.6973035617
4114,114.616707485
4115,94.8036706259
4116,112.421759585
4117,94.0262727472
4118,94.9345465381
4119,111.957877055
4120,94.179312915
4122,81.1192460869
4125,93.9023110025
4126,113.295791568
4129,112.266835239
4134,112.686872013
4137,94.4158474175
4141,104.859097576
4142,94.8294496149
4144,94.8201244779
4145,105.217414864
4146,95.0482187941
4150,94.5019807262
4151,78.9280710613
4154,93.8467900526
4156,94.3465439702
4157,112.067417638
4159,111.6856536
4160,94.4738239997
4161,112.313721209
4168,94.4452141917
4171,103.472113169
4172,103.582183498
4173,95.195152769
4175,94.0459539107
4176,104.338195534
4177,94.8199260849
4178,102.209425914
4179,94.5494335545
4181,113.177839884
4183,95.1165556626
4184,112.958414374
4185,93.6965832274
4186,112.031346991
4188,119.337857954
4190,111.37687348
4192,94.1823212096
4193,111.887349782
4194,111.865600365
4195,94.4453642434
4196,78.8772629471
4202,95.1327149349
4203,104.369869857
4208,94.4858161552
4209,112.44119712
4210,93.5708949318
4211,111.988169602
4212,116.279750641
4214,103.971688735
4215,94.7764188298
4216,114.339244278
4217,93.7268028699
4219,94.7242031205
4222,111.951222978
4224,83.1988672979
4231,103.908384629
4232,95.1162610791
4234,93.1334032339
4236,94.8195713823
4237,104.005491516
4240,94.773538874
4242,104.10754939
4243,94.4299433393
4247,94.0744138534
4248,112.321578561
4249,93.9522072917
4254,103.413905756
4263,94.6978422131
4265,112.146205607
4267,112.805033582
4268,112.194924144
4271,112.476247661
4272,94.6601567957
4273,112.243043193
4274,93.811262348
4276,94.2410837605
4278,94.4772168314
4280,94.8501594175
4281,112.252440288
4283,94.2621745897
4284,111.91677467
4285,94.8439876954
4286,111.953688915
4287,93.9952723898
4288,112.976289188
4289,93.9163940851
4290,80.3558682285
4293,94.113743731
4296,111.591535728
4297,94.2143670625
4299,93.3414056823
4303,113.020229627
4310,94.9358537258
4312,103.799734311
4318,104.04786649
4320,112.184258436
4322,94.5193069592
4323,117.266853049
4325,103.969823599
4326,112.304202223
4328,103.46550358
4330,103.772373401
4332,111.705670668
4333,94.5981645813
4335,93.9851519115
4336,112.368991561
4338,105.015364978
4341,94.7186520495
4342,106.847479906
4344,103.929183903
4347,94.8378667198
4348,104.200728153
4351,106.320530444
4352,94.747084151
4353,112.673325485
4355,103.449446625
4356,94.3313894663
4359,102.98747617
4360,94.7550594262
4361,94.5046032048
4364,94.5662599895
4365,103.854738344
4368,94.8674559578
4372,94.625834381
4374,93.6365474812
4376,94.3283086929
4377,103.15742716
4380,94.7148639598
4383,105.016175104
4384,94.500963114
4385,102.94062354
4389,94.2790283679
4391,94.8656212728
4392,111.499720659
4393,93.7489597646
4395,93.9353229565
4396,111.594465611
4398,113.264325396
4399,103.830197281
4401,93.7562385817
4406,94.4824897124
4408,103.887199882
4412,104.209132454
4415,94.6218617011
4418,112.423278034
4419,93.6547400801
4420,78.8481390611
4422,111.551653356
4423,93.6547160325
4425,94.8687176432
4428,113.333580829
4431,112.229200604
4434,93.340540669
4436,94.7269611496
4437,112.200965321
4439,116.418289013
4440,93.9817754512
4441,113.062033488
4444,95.0423604999
4445,104.112321164
4446,94.6072568654
4447,112.827884509
4452,103.2961822
4456,112.62190212
4457,94.5790961673
4458,112.186200957
4460,94.4218247648
4461,116.378392347
4462,94.2497364751
4465,103.374580686
4466,103.357005869
4468,95.13359823
4469,103.407728557
4472,113.170612514
4475,94.6238448767
4478,94.0465613196
4479,113.741774223
4480,94.8080144258
4483,80.123615773
4484,94.2221318657
4485,103.930095816
4486,94.8932013767
4488,94.655012229
4489,103.23596983
4490,94.4466542628
4491,109.072415049
4492,94.8760499631
4493,107.029177843
4494,94.1005480569
4495,103.310702514
4498,79.1367173232
4499,94.8245833831
4500,103.386668164
4503,112.192145684
4505,103.270572815
4506,95.0115268116
4507,94.9828173929
4508,104.223943799
4510,112.463237023
4511,93.340686881
4513,95.0443986133
4516,80.0962883036
4519,94.0032170166
4521,94.6225028579
4531,94.0341648201
4532,79.0015227469
4533,96.4557495633
4534,112.705898218
4536,104.18806227
4537,94.5585688791
4539,94.7950763671
4542,103.3009841
4545,94.1171121194
4549,93.9406781551
4551,94.7208337351
4554,103.428430148
4556,111.86398863
4559,113.028570492
4561,112.146074032
4562,111.56668417
4566,112.501717705
4569,94.5426342276
4570,111.706540571
4573,94.6815855673
4574,103.456125462
4575,94.7167439632
4577,94.690583957
4578,112.178666478
4580,112.56147952
4582,93.1973435236
4583,111.598796401
4585,94.6057816179
4587,104.196071703
4595,94.0071192259
4596,112.583036151
4601,94.4780139043
4602,112.433112395
4603,94.7297807643
4605,112.661320067
4606,94.2605107814
4607,112.641446829
4608,96.943236751
4610,94.8792187144
4613,103.237246143
4617,94.2232268657
4618,112.113354896
4619,94.2513062999
4620,95.0947042497
4622,104.301081482
4625,94.4642516842
4626,104.195837238
4627,94.535918522
4629,94.0952432558
4631,93.8071792501
4633,104.195795155
4634,115.804478653
4635,94.3978660926
4639,94.2211210324
4640,103.548804389
4642,103.551091557
4644,112.116560456
4646,104.189262533
4647,94.9330123871
4648,79.0506032521
4649,94.5579842686
4650,112.974472688
4655,93.9349520866
4660,94.4904676907
4661,113.216094806
4662,93.2912485043
4663,112.22418151
4665,94.525602775
4666,112.040630159
4667,103.470908911
4668,94.4557657098
4670,94.2214202213
4671,112.192410315
4672,94.6776334548
4673,103.564020117
4675,103.546338416
4676,94.4347602046
4677,112.146224314
4680,94.7640670459
4682,94.6719733601
4683,111.748410359
4685,104.375704093
4686,94.6647929404
4688,111.95338213
4690,114.104618564
4692,112.225768955
4693,93.834754241
4697,93.954703859
4700,112.163274265
4702,112.475548618
4707,116.467443813
4708,94.5590514629
4710,80.5835483921
4716,102.665931688
4717,94.959866639
4718,94.24271793
4720,95.2122945024
4721,79.1529802243
4723,94.8791796044
4726,112.546594213
4727,93.4738515858
4729,94.1718142178
4731,94.45601501
4732,111.882934806
4735,94.099397954
4736,103.936688242
4737,94.6947802223
4738,111.784200598
4739,111.974016615
4744,103.658083323
4747,94.0416616266
4749,112.925507147
4750,94.5587989627
4752,111.672418755
4755,95.1045585356
4756,102.739584533
4757,112.574454098
4758,94.4867197601
4759,103.819522666
4763,94.8347884555
4764,103.728163567
4765,94.3072499046
4766,95.5638203143
4767,112.12351965
4769,112.275507454
4770,94.7574818159
4771,78.991438721
4772,103.724302151
4774,111.991813165
4776,112.881582619
4777,112.785224983
4778,94.8135623546
4780,94.4188886973
4784,93.9648882939
4786,94.9953788223
4787,78.9000310628
4788,94.897077451
4789,111.685616419
4791,103.71094192
4792,94.3256699604
4795,111.964224435
4796,93.8695079966
4803,94.2937773837
4805,95.0346215028
4807,94.6863967373
4809,94.495270459
4816,94.6749914458
4817,79.5006138796
4818,93.4833038106
4820,94.2264641479
4821,103.040137363
4823,112.519857493
4824,94.3999043224
4825,112.327935679
4829,102.388021552
4830,95.2822100765
4831,112.989208865
4833,107.382797102
4836,94.3537134667
4837,111.959581693
4838,93.9422180899
4840,94.2643397988
4841,80.01511784
4842,93.6825015748
4843,113.382395588
4844,94.3459282673
4849,107.206994216
4851,107.454909281
4852,94.3854899099
4858,94.0092746706
4860,95.2820297192
4863,112.04566377
4864,94.3433003905
4865,111.880498243
4867,112.636856763
4868,95.6507022428
4869,112.450153455
4873,93.9194780711
4875,95.0501382914
4876,112.050717556
4877,94.1628258789
4878,111.470648001
4880,78.9731108713
4886,112.410058567
4888,103.853606351
4889,94.6894758354
4890,113.042389256
4893,94.9647465895
4895,94.8578266127
4896,103.745533793
4899,93.8961860667
4901,94.0546208479
4902,112.285068588
4903,94.2609757818
4904,111.68492505
4910,93.863291328
4912,94.3391291614
4915,95.2492101418
4916,105.347013384
4917,94.7202431789
4920,103.736249493
4927,103.560997731
4928,94.4196426321
4931,103.598136464
4934,94.3631026497
4936,94.6368814924
4939,113.201540941
4942,112.234787513
4943,95.4449523617
4944,103.663582502
4945,94.6305102466
4947,111.479777552
4948,94.1120023896
4951,94.7048639083
4952,111.690976505
4953,93.5033375082
4956,94.2606571507
4957,112.752906199
4958,93.4973565209
4960,94.0699876339
4968,94.2307910919
4969,103.63716932
4971,102.964751245
4973,111.936524388
4975,112.860228917
4976,94.251091495
4978,94.3732016713
4979,112.552190953
4982,94.5913987417
4983,112.193794522
4984,94.2341545081
4985,116.356580608
4986,94.5239121572
4987,114.10979119
4988,95.0557792209
4994,94.6666383926
4995,95.051588595
5002,79.2768991981
5004,94.3814785657
5005,103.357089214
5006,94.9652526278
5007,102.990850994
5009,112.024980123
5011,111.936295936
5014,94.7703192035
5015,104.573682609
5018,94.2312836198
5019,112.023973959
5020,94.6547838067
5021,112.25190042
5022,94.3241193748
5023,94.4498923826
5025,95.3359236186
5032,94.5361267276
5034,93.9253252706
5036,94.2663618917
5038,94.2209979845
5039,112.8830648
5046,95.1807433354
5049,112.023793602
5051,95.0192081687
5052,93.5791456529
5053,111.990135843
5054,95.2301050472
5055,94.5262015006
5057,94.6216734607
5059,94.5437705337
5062,95.3808079995
5063,112.290303368
5065,113.55805423
5069,94.713241112
5071,95.334836693
5074,112.942619134
5075,93.7683308043
5076,111.838732764
5077,78.8556615715
5079,104.361254085
5080,94.9097105657
5081,111.887954875
5083,103.62855953
5088,103.754311602
5089,94.6020541567
5093,112.899905062
5094,103.262378691
5095,94.7946068914
5099,111.46932993
5101,112.299008937
5103,103.097208164
5104,94.7215877394
5105,112.171286777
5107,94.1428670283
5108,112.778367488
5109,94.6217236736
5111,94.3460654175
5112,111.506365848
5113,94.6076572894
5114,112.320455997
5115,94.6154480959
5118,94.7159070768
5122,95.1962566012
5123,79.4898996652
5125,94.5239472308
5127,103.359473208
5128,94.7981485824
5129,115.724478655
5132,94.9745735576
5134,112.490743222
5135,94.6568140526
5137,112.168116839
5142,94.1571456348
5143,103.088947455
5144,94.2067516964
5148,94.4902035525
5149,94.2455741852
5150,105.216537996
5154,78.8597768812
5155,94.4139730783
5159,94.3980470058
5164,94.6018730449
5165,112.875452177
5166,94.4323741669
5167,112.946370635
5169,93.755932494
5171,93.5601202586
5172,112.457731261
5176,94.5727560383
5184,112.10392987
5185,94.2563022662
5186,112.15805603
5188,104.862046238
5189,111.843719557
5190,94.6374837908
5191,112.875295868
5193,112.417245514
5196,94.4785960039
5199,79.0511520419
5200,103.575698643
5203,94.1721251838
5204,111.773037232
5205,93.9919468349
5207,94.5664306337
5208,109.507953125
5212,94.8065835518
5214,94.6233114629
5218,93.9006776363
5220,94.3807408973
5222,93.7685534428
5224,95.1129007548
5225,103.750208707
5227,112.301847877
5229,104.201797663
5232,93.4019650881
5233,116.466422541
5234,103.791540009
5237,111.699097401
5239,112.833666289
5240,98.397847832
5241,112.00229935
5244,94.504763128
5248,111.992712894
5251,93.4657210164
5253,94.4453700046
5255,94.8898316313
5256,103.114997619
5257,94.6108656713
5259,95.0415202094
5260,111.707836053
5266,94.4199348788
5268,94.4015884421
5275,111.866799551
5276,112.342321782
5277,93.5509798929
5279,95.0116372511
5280,104.205542264
5281,94.4397675487
5283,94.4235405621
5284,79.3472248952
5285,95.0219749634
5286,103.221468566
5287,94.5445902041
5289,94.2749936733
5290,112.416662359
5292,103.884247734
5293,94.9211204537
5294,102.512909997
5297,94.1348645035
5299,106.780235039
5302,94.5754579753
5305,79.0403252217
5306,94.8782275541
5308,94.2899919645
5309,94.4481741548
5310,111.930540831
5312,112.231227362
5316,112.245036007
5317,94.861299248
5319,79.4022492875
5320,95.3918359577
5323,94.2995345747
5329,112.357345863
5331,111.82121135
5334,111.83493116
5336,112.484089058
5338,103.57603304
5341,94.0882128068
5345,96.9199361722
5348,94.4575344914
5349,112.522676675
5355,104.487142964
5356,94.5805113608
5360,103.225769672
5362,112.268341318
5364,112.062030466
5366,104.87144573
5367,93.8139177003
5368,94.6549668328
5370,94.1482802765
5371,79.2123503184
5373,103.586624996
5375,111.662241757
5376,94.079372172
5378,111.885432627
5379,94.9985373328
5383,94.3602638952
5384,103.759864982
5389,112.226202068
5391,80.1804300434
5393,111.715870708
5395,112.756203523
5397,111.574786785
5398,94.5581900328
5399,112.649184246
5401,116.936993046
5402,93.5810365941
5403,112.556257061
5404,95.356098024
5407,78.9869349582
5408,94.3893748249
5413,112.947644789
5414,94.5229650993
5417,94.5098754043
5418,103.987570434
5420,112.629660135
5421,93.2932162276
5424,94.5466066407
5425,113.171801679
5426,96.1122536401
5429,112.674104597
5431,94.858999145
5437,103.274231559
5440,93.9896871736
5444,103.892580615
5446,105.284473849
5447,94.7561130851
5451,96.7911502797
5452,110.821579324
5455,103.885090527
5456,94.6657488717
5458,94.7367399933
5459,112.393661125
5460,95.044771231
5462,94.6091913553
5463,111.935955235
5464,93.8711759407
5465,113.791497978
5466,95.2592503193
5467,103.394375446
5468,94.8935374578
5469,112.188627599
5472,94.772590384
5474,94.2840734433
5475,111.65831735
5476,95.5551818525
5479,103.55907043
5480,111.844120882
5482,112.473935323
5485,94.0610401366
5486,116.970402322
5488,79.4241047362
5495,103.587653133
5496,95.0082099161
5497,114.152801569
5499,114.354744379
5503,94.3378420538
5504,94.421876237
5507,95.5524701537
5509,94.2929680033
5511,94.0797508768
5512,112.116591143
5516,111.837587315
5517,95.0711385331
5518,103.513796927
5521,94.7082963301
5522,103.69537808
5527,95.0600997184
5528,94.6565158021
5529,111.694924104
5532,94.5068762177
5533,113.267175952
5535,103.839115887
5536,104.023651142
5540,95.8856290057
5547,94.3218755138
5548,112.685390217
5550,78.7230550735
5551,94.1962774622
5554,112.399412068
5555,94.5337615397
5559,111.511808766
5560,98.0546154276
5561,112.065943156
5562,94.0078575337
5563,112.689820329
5565,79.2276651793
5566,94.8601631667
5567,103.524191126
5568,94.6833147342
5572,95.001642228
5574,94.7283221577
5576,94.3906354416
5579,112.706360759
5580,78.7078666111
5581,94.3940136579
5583,94.6247379785
5584,112.811058798
5586,112.356418784
5587,93.1018850518
5589,102.91329425
5591,102.587713074
5592,93.985121298
5593,113.064529471
5594,94.9431756154
5595,79.1158553488
5596,112.107278481
5597,113.777075614
5598,115.743413497
5599,94.5982886636
5602,112.272682141
5603,94.9431215082
5605,94.0349725946
5607,93.9087335026
5608,112.379258629
5609,93.7897852476
5610,94.7736675543
5612,94.262382782
5613,111.821921545
5614,94.220881049
5616,94.3825950305
5621,94.7500470424
5623,94.6612013236
5628,113.184444027
5629,94.5417229717
5631,95.0200916375
5633,99.6659127328
5638,103.414389376
5639,94.9981368482
5640,104.686470479
5645,95.2728636081
5646,78.9447147686
5649,94.8988805135
5653,113.282982486
5655,115.594384394
5656,94.6630660036
5658,94.7000309025
5662,116.456549731
5663,93.9545115899
5667,94.5584288848
5670,94.5859752214
5671,102.64943467
5672,94.956157063
5673,102.858628274
5674,94.3490158337
5675,103.5632151
5676,95.0227557162
5679,112.075712598
5683,117.656978154
5687,95.0249605631
5688,79.9098896916
5690,94.3119645195
5691,112.198431271
5692,94.3135138803
5693,113.312425307
5694,94.9596261214
5697,114.441872067
5698,93.7275223565
5699,112.111816725
5704,94.6099559972
5707,112.072736648
5709,103.134461038
5710,94.8961932038
5714,95.0907519279
5718,94.8343088659
5721,95.8090267684
5723,94.3200950781
5724,113.854621862
5725,94.4388931627
5726,112.570977812
5729,96.726954907
5730,103.640337745
5731,94.6796941884
5733,79.1962856207
5736,94.2244534747
5741,102.632055356
5745,112.728013855
5747,95.4270761886
5748,103.626235436
5750,112.780680023
5751,95.8063254386
5752,94.854681322
5754,95.0080300673
5755,95.056006582
5757,95.1766257429
5758,116.145611687
5760,103.392632182
5762,102.702972364
5766,112.690933511
5768,96.0566459797
5769,116.261593408
5770,95.6435083518
5771,112.371328309
5772,94.9273136283
5773,112.63154716
5774,94.8789720314
5776,94.3400295018
5777,112.264851214
5778,93.8732631161
5780,113.285600027
5782,94.7516742949
5783,79.624756998
5784,95.522568466
5786,95.786964021
5788,95.5858157627
5789,112.680035097
5790,95.7066756064
5791,104.596954707
5793,105.786019034
5794,94.920597868
5796,116.543553705
5797,95.0113820582
5801,94.0104015068
5803,95.0122316266
5804,112.00137131
5805,94.5049206038
5806,79.0742422371
5808,112.045696933
5813,94.6732502842
5815,94.9091600339
5816,106.191068455
5822,95.5315150233
5823,111.905253072
5825,103.972875534
5827,112.716298039
5829,102.491944872
5830,95.5124777939
5831,112.497114697
5832,94.353756244
5833,111.963141545
5837,113.205579811
5838,94.6554198498
5839,94.9140549081
5842,104.654677461
5844,112.176751867
5845,111.658805162
5846,114.9072282
5848,78.8888171883
5850,112.635044042
5851,93.9822482865
5853,95.6385438175
5854,103.840687849
5858,104.578363619
5860,112.479573157
5864,102.780188519
5866,95.0753350392
5867,112.168721459
5868,93.845868239
5869,112.273594062
5870,94.302001293
5871,112.433059272
5874,112.822994849
5876,112.489364661
5877,93.4751366626
5878,93.8832267055
5879,111.93460572
5880,94.1906825672
5884,93.7388742436
5886,111.971367836
5890,104.766056576
5896,94.5060490253
5897,103.330089623
5898,95.2645942253
5901,104.994852145
5903,112.146677332
5906,94.3532936691
5908,111.816401301
5909,93.4007762437
5910,111.68667501
5911,94.4816668545
5912,111.864201638
5914,112.806175699
5919,111.965917079
5924,94.4227411393
5926,94.3020830472
5929,103.567649432
5930,94.0974305659
5932,94.9299733977
5933,112.132623047
5934,93.5054658223
5935,111.658016306
5936,97.779827606
5937,112.599075808
5938,94.1398602635
5939,111.299657286
5942,111.728004435
5943,94.4988344824
5944,104.722658971
5946,111.532267819
5951,94.0106262296
5953,102.685946499
5954,94.461076006
5957,103.547137199
5961,94.1595739246
5962,104.923429741
5964,80.282620376
5965,94.6607556833
5968,112.830921246
5969,93.9922365494
5974,94.6751123374
5975,112.553031873
5978,79.7744274094
5981,103.359340325
5982,94.7282162843
5983,112.512189405
5989,111.340178015
5991,94.2912247438
5992,102.514943613
5995,94.5661660836
5996,103.353313414
